description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,18831,7260
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,23841,10728
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,13036,5296
ATHEROSCLEROSIS W/O MCC,303,10739,3485
BRONCHITIS & ASTHMA W CC/MCC,202,10656,5024
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10756,5025
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,20013,7461
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9002,3425
CELLULITIS W/O MCC,603,12107,5230
CHEST PAIN,313,11053,3300
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14552,5841
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15777,6952
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13495,4343
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,19777,6493
DIABETES W CC,638,15809,4729
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,13554,6116
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,20282,6922
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12602,4306
FRACTURES OF HIP & PELVIS W/O MCC,536,7959,4026
G.I. HEMORRHAGE W CC,378,14970,6022
G.I. HEMORRHAGE W MCC,377,28953,10499
G.I. OBSTRUCTION W CC,389,15029,5672
G.I. OBSTRUCTION W/O CC/MCC,390,11715,3838
HEART FAILURE & SHOCK W CC,292,13724,6198
HEART FAILURE & SHOCK W MCC,291,16225,8578
HEART FAILURE & SHOCK W/O CC/MCC,293,10259,4114
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,30777,10865
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,48371,18542
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,17298,6529
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,44226,13732
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,20246,7303
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12048,4615
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,56532,18217
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,17617,7575
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,27820,12512
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,40137,19191
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,75348,28972
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,11724,7072
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11607,4132
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,10909,6397
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,13732,6909
OTHER VASCULAR PROCEDURES W CC,253,36383,15405
OTHER VASCULAR PROCEDURES W MCC,252,38430,18233
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,61565,19608
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,41253,11702
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,38374,10520
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,30702,10930
PERIPHERAL VASCULAR DISORDERS W CC,300,14044,5860
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,44393,15525
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,13832,3766
PULMONARY EDEMA & RESPIRATORY FAILURE,189,19462,7673
PULMONARY EMBOLISM W/O MCC,176,17596,6044
RED BLOOD CELL DISORDERS W/O MCC,812,11470,4750
RENAL FAILURE W CC,683,15298,6175
RENAL FAILURE W MCC,682,25826,9693
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,19624,8228
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,28755,12512
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,74250,30209
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,37952,13454
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,29068,11700
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,16103,6686
SIMPLE PNEUMONIA & PLEURISY W CC,194,15820,6034
SIMPLE PNEUMONIA & PLEURISY W MCC,193,18088,8491
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11654,4113
SYNCOPE & COLLAPSE,312,17006,4412
TRANSIENT ISCHEMIA,069,12751,4564
