description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10428,5236
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8239,3687
CELLULITIS W/O MCC,603,10691,5019
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,9091,5481
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15014,7293
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,8847,4534
G.I. HEMORRHAGE W CC,378,13025,6289
G.I. OBSTRUCTION W CC,389,8747,6113
G.I. OBSTRUCTION W/O CC/MCC,390,8570,3866
HEART FAILURE & SHOCK W CC,292,10948,6176
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,9697,6531
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8357,5007
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,27688,13222
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,45570,31696
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9272,4386
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,8529,3886
RENAL FAILURE W CC,683,8700,6252
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,18002,8956
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,16685,11390
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,11011,7013
SIMPLE PNEUMONIA & PLEURISY W CC,194,12855,6327
SIMPLE PNEUMONIA & PLEURISY W MCC,193,17475,8550
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,10648,5104
SYNCOPE & COLLAPSE,312,8278,4502
TRANSIENT ISCHEMIA,069,8052,4713
