description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,38210,10425
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,79674,18814
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,27805,6906
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,32458,5720
ATHEROSCLEROSIS W/O MCC,303,22398,5005
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,26435,9635
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,24083,7557
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,30534,10800
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,19690,6249
CELLULITIS W/O MCC,603,28709,7346
CERVICAL SPINAL FUSION W/O CC/MCC,473,46312,17799
CHEST PAIN,313,21674,4717
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,31072,8197
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,38284,10292
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,25156,6425
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,66196,17147
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,43170,9556
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,31858,8799
DIABETES W CC,638,21772,7113
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,25228,6189
G.I. HEMORRHAGE W CC,378,35138,9264
G.I. HEMORRHAGE W MCC,377,74436,20419
G.I. OBSTRUCTION W CC,389,29478,8798
HEART FAILURE & SHOCK W CC,292,36455,9170
HEART FAILURE & SHOCK W MCC,291,55388,14938
HEART FAILURE & SHOCK W/O CC/MCC,293,24766,6085
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,66346,16524
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,50446,13161
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,188547,57239
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,47363,10425
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,56571,17773
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,32046,7150
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,38574,10253
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,26030,6791
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,51772,14948
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,37233,10006
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,84752,26200
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,64127,19190
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,62323,22100
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,172236,58446
MEDICAL BACK PROBLEMS W/O MCC,552,34459,7134
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,48854,13087
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,21764,7310
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,76820,20804
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,30500,8584
OTHER VASCULAR PROCEDURES W CC,253,81206,22205
OTHER VASCULAR PROCEDURES W MCC,252,90891,29750
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,119404,30857
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,75852,18353
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,87011,18597
PERIPHERAL VASCULAR DISORDERS W CC,300,43500,8278
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,78938,23134
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,55814,17493
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,27203,6685
