city,avgCoveredCharges,averagePayments
ALEXANDRIA,25571,6120
BASTROP,11005,5942
BATON ROUGE,13359,5918
BOGALUSA,11914,5429
BOSSIER CITY,20411,5229
COLUMBIA,9296,5258
COVINGTON,28353,5805
CROWLEY,5997,5321
DERIDDER,19752,5371
GONZALES,13754,6129
HAMMOND,45213,6102
HOMER,14576,5781
HOUMA,17340,6272
JENNINGS,13144,5155
LACOMBE,19706,5210
LAFAYETTE,22483,5847
LAKE CHARLES,29823,7184
LAKE PROVIDENCE,4772,6212
LAPLACE,27057,6121
LEESVILLE,31644,5243
MAMOU,20753,5186
MANSFIELD,10987,6069
MARKSVILLE,23944,5930
MARRERO,29473,6026
METAIRIE,18635,5537
MINDEN,14212,6244
MONROE,21726,5928
MORGAN CITY,19536,6702
NATCHITOCHES,14477,5878
NEW IBERIA,20139,5763
NEW ORLEANS,28305,7208
OAK GROVE,6947,6006
OPELOUSAS,16904,6387
RAYVILLE,7524,6309
RUSTON,29385,5785
SHREVEPORT,22928,6976
SLIDELL,33523,5796
SPRINGHILL,9535,5459
SULPHUR,19664,5263
THIBODAUX,20681,5257
VILLE PLATTE,16596,6110
WEST MONROE,28752,5530
WINNFIELD,16710,6039
WINNSBORO,10367,6074
ZACHARY,26419,5634
