city,avgCoveredCharges,averagePayments
ABBEVILLE,30701,13096
ALEXANDRIA,54790,12220
BASTROP,29079,12823
BATON ROUGE,33991,13395
BOSSIER CITY,38110,11715
COVINGTON,75829,12202
CROWLEY,17457,10306
GONZALES,33199,14032
HAMMOND,81390,12993
HOUMA,38282,12431
JENNINGS,27396,10835
KENNER,67093,15251
LACOMBE,52298,11191
LAFAYETTE,48365,13044
LAKE CHARLES,49321,13492
LAPLACE,56029,21706
LEESVILLE,68456,11744
MARRERO,50542,14398
METAIRIE,42043,12643
MINDEN,49809,13656
MONROE,32581,11995
MORGAN CITY,112491,14625
NATCHITOCHES,32938,13026
NEW IBERIA,60655,13071
NEW ORLEANS,66195,15206
OPELOUSAS,39727,13916
RUSTON,61868,12226
SHREVEPORT,47218,13213
SLIDELL,79363,13513
SULPHUR,26110,11399
THIBODAUX,54590,11750
VILLE PLATTE,48844,14372
WEST MONROE,54008,12095
ZACHARY,42504,12035
