city,avgCoveredCharges,averagePayments
ALEXANDRIA,20405,4143
BATON ROUGE,13097,4439
BOSSIER CITY,14759,4013
COVINGTON,28457,4570
HAMMOND,31667,4548
HOUMA,11782,4225
JENNINGS,7288,3489
LAFAYETTE,14021,4093
LAKE CHARLES,22234,3835
LEESVILLE,17688,3600
MANSFIELD,6552,4488
MARRERO,20993,4658
METAIRIE,13069,3973
MINDEN,10290,4325
MONROE,17082,4231
MORGAN CITY,21557,4642
NEW IBERIA,25234,3721
NEW ORLEANS,19181,4865
OPELOUSAS,11596,4261
RUSTON,19144,4182
SHREVEPORT,15466,4417
SLIDELL,22199,3951
SULPHUR,12562,3567
WEST MONROE,23506,3953
WINNSBORO,4508,4440
