description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,56861,13986
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,47150,9711
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,20578,4515
CELLULITIS W/O MCC,603,19720,6693
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,32233,7464
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,35004,9157
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,35332,6098
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,32805,9905
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,24741,5638
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,41377,8073
G.I. HEMORRHAGE W CC,378,29717,8079
HEART FAILURE & SHOCK W CC,292,33771,8026
HEART FAILURE & SHOCK W MCC,291,51221,11755
HEART FAILURE & SHOCK W/O CC/MCC,293,27080,5419
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,58288,11967
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,35532,6638
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,22737,6059
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,68419,16745
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,23440,5468
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,71292,15551
RENAL FAILURE W MCC,682,45645,13096
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,89199,17845
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,61982,15166
SIMPLE PNEUMONIA & PLEURISY W CC,194,32343,8021
SIMPLE PNEUMONIA & PLEURISY W MCC,193,52499,11347
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,28655,7783
