description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,22811,6681
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,35065,10370
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,21888,4601
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,17009,3834
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,25130,5692
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15445,4889
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,30485,7764
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11217,3556
CELLULITIS W/O MCC,603,18720,4862
CERVICAL SPINAL FUSION W/O CC/MCC,473,39820,12082
CHEST PAIN,313,13952,3121
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,22166,5377
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,25176,6826
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,20414,4096
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,45149,11478
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,25076,6230
DIABETES W CC,638,17385,4805
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,24667,6604
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,17975,4073
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,30471,5812
FRACTURES OF HIP & PELVIS W/O MCC,536,12065,3452
G.I. HEMORRHAGE W CC,378,20176,6414
G.I. HEMORRHAGE W MCC,377,38886,10149
G.I. HEMORRHAGE W/O CC/MCC,379,12978,4097
G.I. OBSTRUCTION W CC,389,13714,5411
G.I. OBSTRUCTION W/O CC/MCC,390,8199,3728
HEART FAILURE & SHOCK W CC,292,24150,5747
HEART FAILURE & SHOCK W MCC,291,34697,9271
HEART FAILURE & SHOCK W/O CC/MCC,293,15515,3869
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,37852,10625
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,46677,16442
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,30098,8626
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,22176,6492
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,33560,10593
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,17347,4508
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,25649,6429
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17552,4325
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,36866,9747
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,27200,6563
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,67336,18106
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,24148,7255
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,41045,12123
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,52970,14984
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,88050,29396
MEDICAL BACK PROBLEMS W/O MCC,552,23034,4310
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,25369,6665
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14850,3997
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,35401,9991
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,22988,5673
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,23664,5510
OTHER VASCULAR PROCEDURES W CC,253,60065,13469
OTHER VASCULAR PROCEDURES W MCC,252,68583,17826
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,54179,9721
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,77759,19909
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,36638,11846
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,37700,10078
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,33354,10420
PERIPHERAL VASCULAR DISORDERS W CC,300,16322,5547
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,64236,16669
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,49356,11555
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,66487,10034
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,13923,3570
PULMONARY EDEMA & RESPIRATORY FAILURE,189,29911,7226
PULMONARY EMBOLISM W/O MCC,176,22230,6106
RED BLOOD CELL DISORDERS W/O MCC,812,15142,4463
RENAL FAILURE W CC,683,23779,5819
RENAL FAILURE W MCC,682,28783,9099
RENAL FAILURE W/O CC/MCC,684,17473,3614
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,30943,8555
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,43824,13001
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,95878,33298
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,52280,12694
SEIZURES W/O MCC,101,23644,4394
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,37296,10496
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21456,6386
SIGNS & SYMPTOMS W/O MCC,948,16047,4399
SIMPLE PNEUMONIA & PLEURISY W CC,194,23678,6106
SIMPLE PNEUMONIA & PLEURISY W MCC,193,33772,8403
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,16903,4032
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,72166,23329
SYNCOPE & COLLAPSE,312,14734,4022
TRANSIENT ISCHEMIA,069,21007,6624
