description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,44995,8902
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,56670,12696
ATHEROSCLEROSIS W/O MCC,303,25006,4613
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,24194,6637
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,40150,9764
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,18312,4518
CELLULITIS W/O MCC,603,21415,6584
CHEST PAIN,313,23143,4379
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,34800,7708
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,45188,9332
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,28975,7648
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,45076,8394
DIABETES W CC,638,24804,6368
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,32348,9140
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,24266,5676
G.I. HEMORRHAGE W CC,378,31650,8098
G.I. HEMORRHAGE W MCC,377,39919,13881
G.I. HEMORRHAGE W/O CC/MCC,379,20092,5655
G.I. OBSTRUCTION W CC,389,27113,7394
HEART FAILURE & SHOCK W CC,292,36887,8076
HEART FAILURE & SHOCK W MCC,291,55228,11452
HEART FAILURE & SHOCK W/O CC/MCC,293,22845,5423
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,54806,14639
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,55939,12124
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,128759,38767
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,31966,9232
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,57068,13432
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,20001,6487
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,35732,9528
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,23372,6014
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,44475,9850
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,70452,16688
MEDICAL BACK PROBLEMS W/O MCC,552,24646,6385
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,30716,8933
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,22141,5473
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,64004,14629
PULMONARY EDEMA & RESPIRATORY FAILURE,189,42233,10136
RED BLOOD CELL DISORDERS W/O MCC,812,21357,6297
RENAL FAILURE W CC,683,33465,8141
RENAL FAILURE W MCC,682,70320,14418
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,150420,38307
SEIZURES W/O MCC,101,24561,6029
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,196833,42805
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,57333,14786
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,27974,8771
SIMPLE PNEUMONIA & PLEURISY W CC,194,37899,8790
SIMPLE PNEUMONIA & PLEURISY W MCC,193,59442,11604
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,26292,5880
SYNCOPE & COLLAPSE,312,25559,5675
TRANSIENT ISCHEMIA,069,22953,5785
