description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,19583,12029
CELLULITIS W/O MCC,603,11100,5356
CHEST PAIN,313,7215,3710
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,13426,8001
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10885,4747
HEART FAILURE & SHOCK W CC,292,14922,6859
HEART FAILURE & SHOCK W MCC,291,18771,9959
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,8510,4687
RENAL FAILURE W CC,683,9888,6354
RENAL FAILURE W MCC,682,20585,10754
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,31016,13666
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,21761,13500
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,14393,7465
SIMPLE PNEUMONIA & PLEURISY W CC,194,16106,6771
SIMPLE PNEUMONIA & PLEURISY W MCC,193,17416,8615
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,10138,4674
