description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10960,5142
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9289,3790
CELLULITIS W/O MCC,603,8116,5136
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11102,6091
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,11863,7183
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7598,4358
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,8139,4397
G.I. HEMORRHAGE W CC,378,8280,6350
HEART FAILURE & SHOCK W CC,292,9774,5866
HEART FAILURE & SHOCK W MCC,291,13375,8717
HEART FAILURE & SHOCK W/O CC/MCC,293,8627,4201
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,7893,4791
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,18206,12901
PULMONARY EDEMA & RESPIRATORY FAILURE,189,12474,7850
RENAL FAILURE W CC,683,9651,6278
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,14685,11358
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,9270,7076
SIMPLE PNEUMONIA & PLEURISY W CC,194,11561,6137
SIMPLE PNEUMONIA & PLEURISY W MCC,193,14232,9144
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,9221,4640
