description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,29627,6613
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,33941,10449
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,18024,4505
ATHEROSCLEROSIS W/O MCC,303,17667,3354
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,19033,4758
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,28013,7099
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10362,3361
CELLULITIS W/O MCC,603,17209,5755
CHEST PAIN,313,14174,3719
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,19290,5567
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,25844,6860
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,15482,4158
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,23281,6583
DIABETES W CC,638,14745,4778
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13411,4249
G.I. HEMORRHAGE W CC,378,20326,5911
HEART FAILURE & SHOCK W CC,292,17305,5879
HEART FAILURE & SHOCK W MCC,291,28520,8504
HEART FAILURE & SHOCK W/O CC/MCC,293,14053,3943
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,36346,10694
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,18444,6179
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,15182,4522
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,16096,4504
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,22775,6730
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,36761,12348
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,89711,29582
MEDICAL BACK PROBLEMS W/O MCC,552,14708,4600
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,13960,3958
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,39822,11328
PULMONARY EDEMA & RESPIRATORY FAILURE,189,31733,7948
RED BLOOD CELL DISORDERS W/O MCC,812,10558,5027
RENAL FAILURE W CC,683,17467,5829
RENAL FAILURE W MCC,682,30834,9417
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,25182,8442
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,31440,11114
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,18206,6310
SIMPLE PNEUMONIA & PLEURISY W CC,194,21509,6206
SIMPLE PNEUMONIA & PLEURISY W MCC,193,34699,9687
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,15487,4253
