description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,27976,5859
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,19447,4116
CELLULITIS W/O MCC,603,23552,9580
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,41089,7289
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,44944,8454
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,27807,5320
DIABETES W CC,638,27651,6038
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,21976,5179
HEART FAILURE & SHOCK W CC,292,35845,7516
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,77284,13897
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,36882,8264
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,31391,5709
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,82110,15490
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,19432,5045
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,14627,4569
PULMONARY EDEMA & RESPIRATORY FAILURE,189,59722,9813
RED BLOOD CELL DISORDERS W/O MCC,812,15393,5740
RENAL FAILURE W CC,683,29572,7060
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,49462,13316
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,24970,8316
SIMPLE PNEUMONIA & PLEURISY W CC,194,31037,7272
SIMPLE PNEUMONIA & PLEURISY W MCC,193,71066,11527
SYNCOPE & COLLAPSE,312,25944,5261
TRANSIENT ISCHEMIA,069,23042,5435
