city,avgCoveredCharges,averagePayments
ALBANY,4335,3794
BARDSTOWN,13297,3676
BOWLING GREEN,12977,3573
CAMPBELLSVILLE,9049,3484
CORBIN,15528,3517
COVINGTON,12280,3567
DANVILLE,15635,4804
ELIZABETHTOWN,5828,3184
FULTON,16925,3383
GLASGOW,7501,3636
HARLAN,7487,3571
HAZARD,13004,3927
HENDERSON,15545,3525
JACKSON,13584,3157
LA GRANGE,5549,3243
LEXINGTON,11295,4134
LONDON,13230,3664
LOUISA,16192,3215
LOUISVILLE,14090,3972
MADISONVILLE,10739,3485
MANCHESTER,13190,4117
MARION,5180,3281
MAYSVILLE,8779,3229
MOREHEAD,10636,4062
OWENSBORO,7644,4022
PADUCAH,9163,3101
PAINTSVILLE,28372,3316
PIKEVILLE,22525,4064
PINEVILLE,5672,3185
PRESTONSBURG,7695,3593
SOMERSET,12052,3682
SOUTH WILLIAMSO,16340,3487
TOMPKINSVILLE,8701,4105
WHITESBURG,10973,3252
WINCHESTER,10837,3768
