city,avgCoveredCharges,averagePayments
ASHLAND,27016,7217
BOWLING GREEN,24156,7063
CORBIN,20731,7046
COVINGTON,23724,7219
DANVILLE,19128,7352
ELIZABETHTOWN,20034,6628
FLORENCE,17435,7811
FORT THOMAS,21227,6791
FRANKFORT,26840,7357
HAZARD,23144,7120
HENDERSON,27600,7000
HOPKINSVILLE,23028,6916
LEXINGTON,29540,9404
LONDON,19147,7239
LOUISVILLE,26515,7792
MADISONVILLE,20282,6922
MAYFIELD,29369,6531
MURRAY,16323,6348
OWENSBORO,19858,8793
PADUCAH,21838,6065
PAINTSVILLE,55161,6570
PIKEVILLE,52413,9272
PINEVILLE,14092,6332
PRESTONSBURG,18429,6896
SOMERSET,32963,7634
TOMPKINSVILLE,10567,7684
