city,avgCoveredCharges,averagePayments
ASHLAND,37893,12793
BARDSTOWN,33560,12744
BOWLING GREEN,41609,12755
CAMPBELLSVILLE,39854,12530
CORBIN,50534,12735
COVINGTON,40716,13698
CYNTHIANA,34455,15267
DANVILLE,32918,12819
ELIZABETHTOWN,26171,11570
FLEMINGSBURG,31840,13071
FLORENCE,34171,14033
FORT THOMAS,31604,12606
FRANKFORT,52680,13052
GEORGETOWN,41722,12160
GLASGOW,26891,13268
GREENVILLE,42769,12166
HAZARD,45163,12925
HENDERSON,38010,12540
HOPKINSVILLE,30094,11925
LA GRANGE,32424,11774
LEBANON,39928,13595
LEITCHFIELD,37618,12830
LEXINGTON,39661,14028
LONDON,39122,13438
LOUISVILLE,56477,14125
MADISONVILLE,27820,12512
MAYFIELD,41415,13429
MAYSVILLE,37356,13781
MOREHEAD,43481,14134
MOUNT STERLING,33099,13663
MURRAY,35892,11450
OWENSBORO,49656,15884
PADUCAH,51431,11549
PIKEVILLE,59925,16170
PRESTONSBURG,38144,14486
RICHMOND,32716,14058
SHELBYVILLE,33219,11376
SOMERSET,49262,13639
WINCHESTER,37104,13598
