city,avgCoveredCharges,averagePayments
ASHLAND,47030,15101
BARDSTOWN,40233,14314
BOWLING GREEN,41064,14212
CAMPBELLSVILLE,26331,12564
CORBIN,41481,13540
COVINGTON,40928,14303
DANVILLE,34020,15354
ELIZABETHTOWN,22723,12219
FLORENCE,50419,13902
FORT THOMAS,46246,13652
FRANKFORT,43329,12922
HARLAN,38146,13478
HAZARD,50451,15471
HENDERSON,57179,14328
HOPKINSVILLE,27622,12714
JACKSON,58058,11145
LA GRANGE,24703,12660
LEBANON,40715,14635
LEITCHFIELD,27383,11401
LEXINGTON,45886,16118
LONDON,39504,14875
LOUISVILLE,48258,15223
MADISONVILLE,37952,13454
MANCHESTER,46126,14040
MAYFIELD,31536,11387
MIDDLESBORO,30506,11554
MOREHEAD,30847,15175
MOUNT VERNON,12410,13827
MURRAY,26672,11554
OWENSBORO,35654,15978
PADUCAH,30677,11816
PIKEVILLE,93543,20474
PINEVILLE,27058,14059
PRESTONSBURG,28627,14890
RICHMOND,33235,17181
SHELBYVILLE,43955,12473
SOMERSET,51609,14575
SOUTH WILLIAMSO,26852,12620
WHITESBURG,31682,10250
WINCHESTER,23916,14294
