city,avgCoveredCharges,averagePayments
ASHLAND,18355,6747
BARDSTOWN,18531,6229
BOWLING GREEN,28970,7100
CAMPBELLSVILLE,10331,6627
COLUMBIA,15302,7325
CORBIN,18763,6527
COVINGTON,18862,6891
DANVILLE,13810,6773
ELIZABETHTOWN,10876,6018
FLORENCE,15634,7137
FORT THOMAS,19290,6457
FRANKFORT,26975,6976
GLASGOW,13315,7146
GREENVILLE,17851,6348
HARLAN,16294,6781
HAZARD,21510,6852
HENDERSON,18001,9115
JACKSON,27848,5774
LEITCHFIELD,16879,7064
LEXINGTON,21556,7735
LONDON,21295,6892
LOUISVILLE,19929,7082
MADISONVILLE,16103,6686
MANCHESTER,24429,7896
MARION,8074,6316
MAYFIELD,12689,6440
MIDDLESBORO,14256,6142
MOREHEAD,22996,8059
MURRAY,23654,6435
OWENSBORO,20365,8538
PADUCAH,14329,6044
PIKEVILLE,33405,8733
PRESTONSBURG,21997,7165
RICHMOND,17325,7497
RUSSELLVILLE,16071,6770
SHELBYVILLE,15585,6328
SOMERSET,21176,7228
SOUTH WILLIAMSO,17248,6826
TOMPKINSVILLE,13199,7150
