city,avgCoveredCharges,averagePayments
ASHLAND,8997,3901
BOWLING GREEN,10930,4096
COVINGTON,9316,3766
DANVILLE,6840,3728
ELIZABETHTOWN,5636,3385
FLORENCE,11688,3787
FORT THOMAS,10386,3786
GLASGOW,7424,3879
HARLAN,9110,3944
HAZARD,19362,4170
HENDERSON,13028,4273
JACKSON,17422,3385
LEXINGTON,14436,5353
LOUISA,14908,3394
LOUISVILLE,13181,4443
MADISONVILLE,13832,3766
MAYFIELD,9939,3521
MIDDLESBORO,8834,3666
OWENSBORO,8489,4469
PADUCAH,8626,3279
PAINTSVILLE,36464,3554
PIKEVILLE,30261,4577
SOMERSET,15474,3944
