description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,22794,6586
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,27238,10946
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,17438,5206
ATHEROSCLEROSIS W/O MCC,303,15641,3919
BRONCHITIS & ASTHMA W CC/MCC,202,10621,5148
BRONCHITIS & ASTHMA W/O CC/MCC,203,11098,3651
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15317,5051
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,19691,7310
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9402,3427
CELLULITIS W/O MCC,603,14125,5216
CHEST PAIN,313,14546,4281
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14399,5706
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,20882,7196
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,11658,4455
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,29413,12432
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,22025,6824
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,12068,5186
DIABETES W CC,638,12224,4987
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,19570,6069
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,17010,8273
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12335,4453
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,20490,6113
G.I. HEMORRHAGE W CC,378,21453,6203
G.I. HEMORRHAGE W MCC,377,28085,10454
G.I. OBSTRUCTION W CC,389,21615,5440
G.I. OBSTRUCTION W/O CC/MCC,390,9399,3755
HEART FAILURE & SHOCK W CC,292,15321,6124
HEART FAILURE & SHOCK W MCC,291,19448,8397
HEART FAILURE & SHOCK W/O CC/MCC,293,12331,4156
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,35801,11195
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,17413,7059
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,33886,12005
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,13023,4851
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,19908,6772
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11278,4672
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,39454,13107
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,50930,16741
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,16459,6711
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10898,4147
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,14907,5778
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,30242,12797
OTHER VASCULAR PROCEDURES W CC,253,39440,16753
OTHER VASCULAR PROCEDURES W MCC,252,36761,17864
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,35103,9692
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,47463,12481
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,12365,3972
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,39835,15602
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,22629,8825
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,10358,3842
PULMONARY EDEMA & RESPIRATORY FAILURE,189,22803,7791
PULMONARY EMBOLISM W/O MCC,176,16066,6410
RED BLOOD CELL DISORDERS W MCC,811,19562,7529
RED BLOOD CELL DISORDERS W/O MCC,812,12992,4847
RENAL FAILURE W CC,683,17882,6274
RENAL FAILURE W MCC,682,22058,9795
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,36773,14341
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,24017,11016
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,14383,6682
SIGNS & SYMPTOMS W/O MCC,948,10754,3979
SIMPLE PNEUMONIA & PLEURISY W CC,194,16503,6281
SIMPLE PNEUMONIA & PLEURISY W MCC,193,22295,8717
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,10558,4260
SYNCOPE & COLLAPSE,312,12361,4355
TRANSIENT ISCHEMIA,069,10890,4388
