city,avgCoveredCharges,averagePayments
BATESVILLE,11663,4381
BENTON,9819,3699
BLYTHEVILLE,15364,5220
CAMDEN,7910,3923
CLARKSVILLE,5887,4259
CONWAY,14015,3861
DANVILLE,3511,3602
EL DORADO,16180,4072
FAYETTEVILLE,14850,3997
FORREST CITY,10849,4146
FORT SMITH,12034,3787
HARRISON,12243,3886
HOPE,10532,3862
HOT SPRINGS,21023,4001
JACKSONVILLE,11027,3609
JONESBORO,8826,4136
LITTLE ROCK,12022,4199
MAGNOLIA,7465,4087
MALVERN,9366,4165
MONTICELLO,5768,3770
MOUNTAIN HOME,6593,3586
NEWPORT,19371,3804
NORTH LITTLE RO,10927,3698
PARAGOULD,6850,3980
PINE BLUFF,19267,4424
POCAHONTAS,6210,4263
ROGERS,10525,3729
RUSSELLVILLE,18661,4048
SEARCY,9776,3853
SHERWOOD,11282,3658
SILOAM SPRINGS,11882,4204
SPRINGDALE,17424,3982
STUTTGART,7899,4385
VAN BUREN,15843,3753
WEST MEMPHIS,13699,4940
