description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,9072,5267
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13754,6129
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18821,7280
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10898,4536
DIABETES W CC,638,10278,4665
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11267,4516
G.I. HEMORRHAGE W CC,378,7963,6238
G.I. OBSTRUCTION W/O CC/MCC,390,9783,4010
HEART FAILURE & SHOCK W CC,292,11876,6538
HEART FAILURE & SHOCK W MCC,291,18033,8754
HEART FAILURE & SHOCK W/O CC/MCC,293,12490,4989
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,29340,11594
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10747,4992
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,33199,14032
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12508,4225
RED BLOOD CELL DISORDERS W/O MCC,812,7537,6194
RENAL FAILURE W CC,683,11568,6368
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,22446,11185
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,14223,7496
SIMPLE PNEUMONIA & PLEURISY W CC,194,15833,6178
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,10522,4458
