description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,19254,7649
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,27538,10869
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,17975,4783
ATHEROSCLEROSIS W/O MCC,303,13776,3474
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,12753,5032
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18070,7760
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9697,3395
CELLULITIS W/O MCC,603,17969,5507
CHEST PAIN,313,14481,3280
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13148,5978
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,20172,7745
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13250,4634
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,30477,11815
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,22221,6918
DIABETES W CC,638,18182,4933
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,21672,6016
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,17954,6886
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13747,4737
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,16095,6068
G.I. HEMORRHAGE W CC,378,16872,6151
G.I. HEMORRHAGE W MCC,377,31395,10594
G.I. OBSTRUCTION W CC,389,12788,5499
G.I. OBSTRUCTION W/O CC/MCC,390,7808,3824
HEART FAILURE & SHOCK W CC,292,15695,6059
HEART FAILURE & SHOCK W MCC,291,22281,9225
HEART FAILURE & SHOCK W/O CC/MCC,293,10041,4335
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,31189,11083
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,50168,17386
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,24708,9129
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,99562,33673
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,18304,6704
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,35164,11122
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16354,4884
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,22416,7451
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11665,4714
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,26627,10139
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,21247,6971
