description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,12119,6286
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,6510,5806
HEART FAILURE & SHOCK W CC,292,7554,8018
HEART FAILURE & SHOCK W/O CC/MCC,293,7161,5321
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,6246,6365
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,5194,5598
PULMONARY EDEMA & RESPIRATORY FAILURE,189,9486,10368
RED BLOOD CELL DISORDERS W/O MCC,812,3534,6441
SIMPLE PNEUMONIA & PLEURISY W CC,194,8184,7968
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,5729,5694
