description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,5174,4396
CELLULITIS W/O MCC,603,8399,6207
CHEST PAIN,313,4071,4147
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,10941,7341
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,11349,8992
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,7895,5409
G.I. OBSTRUCTION W CC,389,10269,7046
HEART FAILURE & SHOCK W CC,292,10217,7707
HEART FAILURE & SHOCK W MCC,291,15020,11076
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7175,5215
