description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,34327,9492
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,13315,3329
ATHEROSCLEROSIS W/O MCC,303,11957,3118
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,21995,5067
BRONCHITIS & ASTHMA W CC/MCC,202,13289,4310
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15292,4323
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,19853,6321
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12391,2979
CELLULITIS W/O MCC,603,15206,4185
CERVICAL SPINAL FUSION W/O CC/MCC,473,40525,11006
CHEST PAIN,313,13990,2861
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,17070,5233
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,19796,6112
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14171,3687
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,40079,10341
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,24060,5791
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,16018,4395
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,15336,4756
DIABETES W CC,638,15132,4248
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,17194,5517
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,26783,5956
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15793,3808
FRACTURES OF HIP & PELVIS W/O MCC,536,13493,3793
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,11135,3533
G.I. HEMORRHAGE W CC,378,20876,5330
G.I. HEMORRHAGE W MCC,377,30231,8855
G.I. OBSTRUCTION W CC,389,15980,4897
HEART FAILURE & SHOCK W CC,292,18903,5388
HEART FAILURE & SHOCK W MCC,291,28049,7820
HEART FAILURE & SHOCK W/O CC/MCC,293,12554,3470
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,34301,9617
HYPERTENSION W/O MCC,305,11001,3126
