description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W CC/MCC,202,45210,6254
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,27435,5990
CELLULITIS W/O MCC,603,39535,6118
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,37453,7110
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,47974,8515
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,24680,6187
DIABETES W CC,638,39336,6066
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,37465,7123
G.I. HEMORRHAGE W CC,378,35979,7451
G.I. OBSTRUCTION W CC,389,38979,6825
HEART FAILURE & SHOCK W CC,292,35641,7524
HEART FAILURE & SHOCK W MCC,291,49648,10878
HEART FAILURE & SHOCK W/O CC/MCC,293,34705,5005
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,73492,13638
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,37398,8357
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,67803,13809
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,26015,5568
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,76675,15366
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,35590,8168
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,30260,5319
PULMONARY EDEMA & RESPIRATORY FAILURE,189,64350,10040
RED BLOOD CELL DISORDERS W/O MCC,812,32679,5812
RENAL FAILURE W CC,683,51570,7481
RENAL FAILURE W MCC,682,47742,11405
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,60313,15884
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,104097,20918
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,79833,15971
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,42376,8328
SIGNS & SYMPTOMS W/O MCC,948,30375,5014
SIMPLE PNEUMONIA & PLEURISY W CC,194,44421,7684
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,34986,5183
SYNCOPE & COLLAPSE,312,27980,5238
TRANSIENT ISCHEMIA,069,29459,5340
