description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,28565,7807
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,30108,11100
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,25699,5314
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,25247,5569
ATHEROSCLEROSIS W/O MCC,303,15060,3874
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,19890,6556
BRONCHITIS & ASTHMA W CC/MCC,202,16644,5569
BRONCHITIS & ASTHMA W/O CC/MCC,203,10362,4014
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15109,5613
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,23008,8429
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11252,3770
CELLULITIS W/O MCC,603,12340,5233
CHEST PAIN,313,13125,3661
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,15956,6096
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18444,7340
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12760,4576
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,30617,7550
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,16678,5686
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,16179,5760
DIABETES W CC,638,13275,5183
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,21529,8155
DYSEQUILIBRIUM,149,11601,4182
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,20030,7585
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14444,4754
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,28318,7041
FRACTURES OF HIP & PELVIS W/O MCC,536,12701,4635
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,23963,7359
G.I. HEMORRHAGE W CC,378,18358,6584
G.I. HEMORRHAGE W MCC,377,36605,12713
G.I. HEMORRHAGE W/O CC/MCC,379,15106,4703
G.I. OBSTRUCTION W CC,389,18389,6104
G.I. OBSTRUCTION W/O CC/MCC,390,17347,4350
HEART FAILURE & SHOCK W CC,292,16523,6327
HEART FAILURE & SHOCK W MCC,291,23176,8958
HEART FAILURE & SHOCK W/O CC/MCC,293,13217,4379
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,32949,12069
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,45881,18958
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,29455,10234
HYPERTENSION W/O MCC,305,12035,4075
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,20840,7455
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,23465,11256
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,17761,5477
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,22190,8483
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15991,5096
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,25074,8095
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,89001,23114
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,23396,8077
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,69889,22388
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,46679,13496
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,72884,20959
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,113478,38728
MEDICAL BACK PROBLEMS W/O MCC,552,16911,5305
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,20600,7238
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12824,4336
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,13562,5783
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,30144,11014
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15424,6503
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,18708,5939
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,24380,10011
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,64843,13788
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,51404,11530
PERIPHERAL VASCULAR DISORDERS W CC,300,15793,6303
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,50683,17164
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,40271,13306
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,27288,9018
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,15614,4114
PSYCHOSES,885,9204,5902
PULMONARY EDEMA & RESPIRATORY FAILURE,189,25267,8645
PULMONARY EMBOLISM W/O MCC,176,17754,6289
RED BLOOD CELL DISORDERS W MCC,811,21472,9605
RED BLOOD CELL DISORDERS W/O MCC,812,13820,5395
RENAL FAILURE W CC,683,20090,6537
RENAL FAILURE W MCC,682,24942,10022
RENAL FAILURE W/O CC/MCC,684,13311,4269
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,22430,9030
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,30919,12201
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,66514,17629
SEIZURES W/O MCC,101,15363,4912
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,28872,12068
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21255,7200
SIGNS & SYMPTOMS W/O MCC,948,17245,5164
SIMPLE PNEUMONIA & PLEURISY W CC,194,17537,6307
SIMPLE PNEUMONIA & PLEURISY W MCC,193,23234,8815
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12847,4852
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,56708,25156
SYNCOPE & COLLAPSE,312,19393,5897
TRANSIENT ISCHEMIA,069,14166,4762
