description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,27189,7724
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,62802,12553
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,15824,4291
BRONCHITIS & ASTHMA W CC/MCC,202,27176,5541
BRONCHITIS & ASTHMA W/O CC/MCC,203,17604,4005
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,22949,6178
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,29876,8202
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,15460,3759
CELLULITIS W/O MCC,603,21944,5737
CHEST PAIN,313,17469,3622
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,31632,6991
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,30596,7740
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17302,4742
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,31897,7685
DIABETES W CC,638,16745,5431
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,33427,7603
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,20991,4820
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,32478,6678
FRACTURES OF HIP & PELVIS W/O MCC,536,16077,4719
G.I. HEMORRHAGE W CC,378,21916,6945
G.I. HEMORRHAGE W MCC,377,39769,11590
G.I. HEMORRHAGE W/O CC/MCC,379,17762,7260
G.I. OBSTRUCTION W CC,389,24449,5986
G.I. OBSTRUCTION W/O CC/MCC,390,16216,4187
HEART FAILURE & SHOCK W CC,292,24245,6778
HEART FAILURE & SHOCK W MCC,291,45139,11585
HEART FAILURE & SHOCK W/O CC/MCC,293,17683,4502
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,50675,12154
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,44249,11160
HYPERTENSION W/O MCC,305,16300,4043
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,116314,36480
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,27685,7895
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,34565,11243
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,21331,5268
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,30522,7820
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17987,5712
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,81071,20210
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,18852,8121
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,58448,14704
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,74328,22735
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,119459,33262
MEDICAL BACK PROBLEMS W/O MCC,552,19947,6750
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,34028,7415
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,17742,4743
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,33246,11906
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,26372,6552
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,19465,6360
OTHER VASCULAR PROCEDURES W CC,253,49441,24891
OTHER VASCULAR PROCEDURES W MCC,252,83064,21202
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,44579,10597
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,79470,25249
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,56240,14063
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,46026,14882
PERIPHERAL VASCULAR DISORDERS W CC,300,22833,6196
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,15014,8567
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,18211,4150
PSYCHOSES,885,11336,6066
RED BLOOD CELL DISORDERS W/O MCC,812,21990,5709
RENAL FAILURE W CC,683,19029,6741
RENAL FAILURE W MCC,682,52838,10763
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,34674,9347
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,42467,13327
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,149826,37069
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,60670,15457
SEIZURES W/O MCC,101,21873,4907
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,45758,13114
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,29794,7742
SIMPLE PNEUMONIA & PLEURISY W CC,194,28087,6654
SIMPLE PNEUMONIA & PLEURISY W MCC,193,44254,10149
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,18014,4996
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,89270,25248
SYNCOPE & COLLAPSE,312,24454,4722
