description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,23179,6862
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,29389,9377
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,13211,4831
ATHEROSCLEROSIS W/O MCC,303,13447,3756
BRONCHITIS & ASTHMA W CC/MCC,202,15776,5438
BRONCHITIS & ASTHMA W/O CC/MCC,203,15696,4002
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,16013,5378
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,28312,7906
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13317,3773
CELLULITIS W/O MCC,603,19789,5525
CHEST PAIN,313,15779,3605
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,19749,6185
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,22707,7496
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,15396,4805
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,36205,11740
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,25036,6714
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,16173,5596
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,22062,5945
DIABETES W CC,638,21941,5309
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,23489,6370
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,34963,7980
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18494,4708
FRACTURES OF HIP & PELVIS W/O MCC,536,19988,4762
G.I. HEMORRHAGE W CC,378,22134,6675
G.I. HEMORRHAGE W MCC,377,24828,11076
G.I. HEMORRHAGE W/O CC/MCC,379,18811,4694
G.I. OBSTRUCTION W CC,389,29638,6256
HEART FAILURE & SHOCK W CC,292,19098,6445
HEART FAILURE & SHOCK W MCC,291,26308,9452
HEART FAILURE & SHOCK W/O CC/MCC,293,14002,4360
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,41968,12024
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,31445,9693
HYPERTENSION W/O MCC,305,15065,3975
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,59990,33135
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,22248,7217
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,36749,11998
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,14820,5048
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,26384,7967
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,20230,5148
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,39126,10939
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,25229,8324
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,61895,19431
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,44893,12786
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,53073,16635
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,126293,39178
MEDICAL BACK PROBLEMS W/O MCC,552,20229,5225
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,22048,7473
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,17521,4528
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,22684,6283
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,41500,12060
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,23082,6425
OTHER VASCULAR PROCEDURES W MCC,252,47681,18574
PERIPHERAL VASCULAR DISORDERS W CC,300,22965,6249
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,20637,9225
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,16740,4052
PULMONARY EDEMA & RESPIRATORY FAILURE,189,25456,8169
PULMONARY EMBOLISM W/O MCC,176,25816,6627
RED BLOOD CELL DISORDERS W MCC,811,29107,8635
RED BLOOD CELL DISORDERS W/O MCC,812,17440,5769
RENAL FAILURE W CC,683,20767,6510
RENAL FAILURE W MCC,682,37996,11196
RENAL FAILURE W/O CC/MCC,684,13296,4271
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,34126,9520
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,39555,12489
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,97069,32144
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,51463,15195
SEIZURES W/O MCC,101,17796,4845
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,35798,11993
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,23005,7285
SIGNS & SYMPTOMS W/O MCC,948,17134,4491
SIMPLE PNEUMONIA & PLEURISY W CC,194,21568,6463
SIMPLE PNEUMONIA & PLEURISY W MCC,193,34497,10175
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,17917,4590
SYNCOPE & COLLAPSE,312,19609,4650
TRANSIENT ISCHEMIA,069,18347,4796
