description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,20126,9339
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,16201,5492
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,46094,5882
BRONCHITIS & ASTHMA W CC/MCC,202,14843,4726
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,12543,4659
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18651,7192
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12426,3738
CELLULITIS W/O MCC,603,16478,4698
CHEST PAIN,313,12694,3706
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13159,5654
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18651,7445
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,11435,4372
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,29981,5971
DIABETES W CC,638,13345,8567
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,18564,6738
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12176,4218
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,21799,5712
G.I. HEMORRHAGE W CC,378,15762,5626
G.I. HEMORRHAGE W MCC,377,32382,9844
G.I. OBSTRUCTION W CC,389,14998,5150
G.I. OBSTRUCTION W/O CC/MCC,390,10824,3809
HEART FAILURE & SHOCK W CC,292,16342,6668
HEART FAILURE & SHOCK W MCC,291,22697,8184
HEART FAILURE & SHOCK W/O CC/MCC,293,11742,4580
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,36583,10506
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,16916,6558
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,22089,9535
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16790,4507
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,14349,7472
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12351,4361
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,76178,22053
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,19388,6899
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,51900,13086
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,43422,14982
MEDICAL BACK PROBLEMS W/O MCC,552,10699,4495
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10127,3812
OTHER VASCULAR PROCEDURES W CC,253,49363,13546
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,36606,11809
PULMONARY EDEMA & RESPIRATORY FAILURE,189,21312,7613
PULMONARY EMBOLISM W/O MCC,176,18280,6485
RED BLOOD CELL DISORDERS W/O MCC,812,11037,4463
RENAL FAILURE W CC,683,13105,5653
RENAL FAILURE W MCC,682,25106,10290
RENAL FAILURE W/O CC/MCC,684,9951,4107
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,16137,7777
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,23529,10860
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,29329,13003
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,24634,11526
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,23285,6379
SIGNS & SYMPTOMS W/O MCC,948,11082,3811
SIMPLE PNEUMONIA & PLEURISY W CC,194,17845,5745
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21730,8399
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12955,4046
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,83202,24673
SYNCOPE & COLLAPSE,312,14051,4046
TRANSIENT ISCHEMIA,069,14253,4625
