description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,55785,6951
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,92445,12288
ATHEROSCLEROSIS W/O MCC,303,22768,3488
BRONCHITIS & ASTHMA W CC/MCC,202,25925,4987
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,29404,5095
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,35473,7210
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,20123,3390
CELLULITIS W MCC,602,51446,9032
CELLULITIS W/O MCC,603,27908,5127
CERVICAL SPINAL FUSION W/O CC/MCC,473,45864,12360
CHEST PAIN,313,25474,3261
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,30791,5686
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,41421,7127
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,19526,4209
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,63784,11864
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,44217,6500
DIABETES W CC,638,31376,8726
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,36913,6843
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,20960,4290
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,36666,6035
G.I. HEMORRHAGE W CC,378,27608,6096
G.I. HEMORRHAGE W MCC,377,99614,14250
G.I. HEMORRHAGE W/O CC/MCC,379,15369,4195
G.I. OBSTRUCTION W/O CC/MCC,390,15975,3777
HEART FAILURE & SHOCK W CC,292,32994,6011
HEART FAILURE & SHOCK W MCC,291,59943,10952
HEART FAILURE & SHOCK W/O CC/MCC,293,23490,4032
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,51382,11016
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,41163,9109
HYPERTENSION W/O MCC,305,23015,3685
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,33637,6782
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,26936,4825
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,42918,7672
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,21138,4542
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,38243,6924
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,83153,19259
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,59343,12982
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,61773,14990
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,166185,35308
MEDICAL BACK PROBLEMS W/O MCC,552,17205,4578
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,40004,6694
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,19185,3966
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,30158,5949
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,67923,10110
OTHER VASCULAR PROCEDURES W CC,253,58393,14224
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,41517,10147
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,146061,24978
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,95444,13009
PERIPHERAL VASCULAR DISORDERS W CC,300,23594,5700
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,18192,3851
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,60494,15678
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,58933,12048
PULMONARY EDEMA & RESPIRATORY FAILURE,189,51050,7752
PULMONARY EMBOLISM W/O MCC,176,34398,6098
RED BLOOD CELL DISORDERS W MCC,811,33408,7436
RED BLOOD CELL DISORDERS W/O MCC,812,17519,4716
RENAL FAILURE W CC,683,29795,5934
RENAL FAILURE W MCC,682,67082,11423
RENAL FAILURE W/O CC/MCC,684,19816,3905
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,48303,8819
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,84920,13725
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,252807,42693
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,69574,13448
SEIZURES W/O MCC,101,27151,4503
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,70251,12018
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,35376,6851
SIMPLE PNEUMONIA & PLEURISY W CC,194,33809,5905
SIMPLE PNEUMONIA & PLEURISY W MCC,193,62165,8929
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,26518,4847
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,46752,23105
SYNCOPE & COLLAPSE,312,25234,4245
TRANSIENT ISCHEMIA,069,20549,4241
