description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7448,3470
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11573,5771
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16258,7088
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10365,4413
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11594,4262
HEART FAILURE & SHOCK W CC,292,11935,5965
HEART FAILURE & SHOCK W MCC,291,18711,8321
HEART FAILURE & SHOCK W/O CC/MCC,293,8319,4011
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,12704,6924
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9866,4618
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,8301,4085
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,14894,10243
SIMPLE PNEUMONIA & PLEURISY W CC,194,14640,5800
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21314,8946
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12797,4271
TRANSIENT ISCHEMIA,069,10401,4476
