description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10633,3433
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,20740,5646
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18424,6109
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12710,4084
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14608,4314
HEART FAILURE & SHOCK W CC,292,23042,6055
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,14513,4559
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,51268,12653
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15211,4089
PSYCHOSES,885,16292,5455
SIMPLE PNEUMONIA & PLEURISY W CC,194,22136,5939
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,15119,4244
