description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,20700,5812
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,38367,10639
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,11674,4431
ATHEROSCLEROSIS W/O MCC,303,12480,3364
BRONCHITIS & ASTHMA W CC/MCC,202,16680,4801
BRONCHITIS & ASTHMA W/O CC/MCC,203,11581,4532
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,16213,4936
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,23893,6831
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12341,3242
CELLULITIS W/O MCC,603,14270,4712
CHEST PAIN,313,11750,3117
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,17104,5494
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,23324,6947
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12248,4191
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,23243,6086
DIABETES W CC,638,14458,4658
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,28682,6579
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13774,4145
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,13030,4068
G.I. HEMORRHAGE W CC,378,15072,5720
G.I. HEMORRHAGE W/O CC/MCC,379,12878,4530
G.I. OBSTRUCTION W CC,389,22900,5324
HEART FAILURE & SHOCK W CC,292,20178,5832
HEART FAILURE & SHOCK W MCC,291,28964,8554
HEART FAILURE & SHOCK W/O CC/MCC,293,11185,3800
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,45546,10773
HYPERTENSION W/O MCC,305,10989,3483
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,16505,6157
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,21845,8766
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16028,5478
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,22217,6854
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15749,4415
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,43818,11923
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,113084,34348
MEDICAL BACK PROBLEMS W/O MCC,552,14618,4634
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,31057,6517
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12831,3935
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,24654,5201
PERIPHERAL VASCULAR DISORDERS W CC,300,20107,5374
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,12434,3767
PULMONARY EDEMA & RESPIRATORY FAILURE,189,25292,7293
RED BLOOD CELL DISORDERS W/O MCC,812,12727,4521
RENAL FAILURE W CC,683,15920,5813
RENAL FAILURE W MCC,682,32431,10000
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,30757,8127
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,51679,12359
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,50838,12630
SEIZURES W/O MCC,101,16443,4240
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,44776,11203
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,22986,6558
SIMPLE PNEUMONIA & PLEURISY W CC,194,22132,5817
SIMPLE PNEUMONIA & PLEURISY W MCC,193,38956,8396
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11894,4481
SYNCOPE & COLLAPSE,312,14905,4080
TRANSIENT ISCHEMIA,069,15164,4149
