description,code,avgCoveredCharges,averagePayments
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18722,8568
DIABETES W CC,638,13016,5834
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15683,5208
G.I. HEMORRHAGE W CC,378,16776,7326
HEART FAILURE & SHOCK W CC,292,16114,6708
HEART FAILURE & SHOCK W MCC,291,25209,9548
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15064,5331
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11265,5020
RENAL FAILURE W CC,683,19209,7081
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,25171,12144
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21202,7405
SIMPLE PNEUMONIA & PLEURISY W CC,194,20075,7196
SIMPLE PNEUMONIA & PLEURISY W MCC,193,23197,10065
