description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7627,3732
CELLULITIS W/O MCC,603,9095,5170
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,10987,6069
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,11030,7082
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,8932,4710
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,8345,4619
G.I. HEMORRHAGE W CC,378,10198,6348
HEART FAILURE & SHOCK W CC,292,11504,6339
HEART FAILURE & SHOCK W/O CC/MCC,293,8363,4373
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8553,5071
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7309,4521
RED BLOOD CELL DISORDERS W/O MCC,812,8952,5202
RENAL FAILURE W CC,683,10923,6584
SIGNS & SYMPTOMS W/O MCC,948,6552,4488
SIMPLE PNEUMONIA & PLEURISY W CC,194,14610,6536
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,9746,4639
