description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,28767,9177
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,13045,4175
ATHEROSCLEROSIS W/O MCC,303,13358,3088
BRONCHITIS & ASTHMA W/O CC/MCC,203,12491,3220
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,20369,4754
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,28290,6639
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13240,3024
CELLULITIS W/O MCC,603,18429,4456
CHEST PAIN,313,13144,2912
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,18956,5212
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,26673,6256
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,15742,3977
DIABETES W CC,638,21868,4377
DYSEQUILIBRIUM,149,16968,3384
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,21610,4009
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,46258,5957
FRACTURES OF HIP & PELVIS W/O MCC,536,12616,3744
G.I. HEMORRHAGE W CC,378,21926,5428
G.I. HEMORRHAGE W MCC,377,30572,9005
G.I. HEMORRHAGE W/O CC/MCC,379,22328,3713
G.I. OBSTRUCTION W CC,389,23564,4949
HEART FAILURE & SHOCK W CC,292,20157,5448
HEART FAILURE & SHOCK W MCC,291,30862,8067
HEART FAILURE & SHOCK W/O CC/MCC,293,15250,3729
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,56322,9517
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,125687,32117
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,22310,6118
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,23434,6229
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,16317,4156
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,17053,6567
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,62023,11640
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,84299,14393
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,106694,25769
MEDICAL BACK PROBLEMS W/O MCC,552,20415,4222
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15920,3664
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,19260,5502
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,31906,8560
OTHER VASCULAR PROCEDURES W CC,253,67248,12720
PULMONARY EDEMA & RESPIRATORY FAILURE,189,30177,6887
RED BLOOD CELL DISORDERS W MCC,811,28343,6644
RED BLOOD CELL DISORDERS W/O MCC,812,16989,4172
RENAL FAILURE W CC,683,17966,5294
RENAL FAILURE W MCC,682,28733,8580
RENAL FAILURE W/O CC/MCC,684,14162,3489
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,43456,10646
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,77279,13915
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,48088,11308
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,23145,5956
SIMPLE PNEUMONIA & PLEURISY W CC,194,25044,5344
SIMPLE PNEUMONIA & PLEURISY W MCC,193,41638,8009
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,15766,4040
SYNCOPE & COLLAPSE,312,14217,3798
TRANSIENT ISCHEMIA,069,14329,3938
