description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,7854,4415
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7608,4321
CELLULITIS W/O MCC,603,8130,6373
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,7545,7090
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,14787,8793
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,8869,5428
G.I. HEMORRHAGE W CC,378,8773,7772
HEART FAILURE & SHOCK W CC,292,10733,7646
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,23888,15918
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7195,5140
PULMONARY EDEMA & RESPIRATORY FAILURE,189,13550,9248
RED BLOOD CELL DISORDERS W/O MCC,812,9909,6019
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,12977,13225
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,13078,8517
SIMPLE PNEUMONIA & PLEURISY W CC,194,9375,7655
SIMPLE PNEUMONIA & PLEURISY W MCC,193,13942,11141
