description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,11757,6904
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7952,3399
CELLULITIS W/O MCC,603,7681,4924
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,8806,6331
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7067,4346
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,8782,4240
G.I. HEMORRHAGE W CC,378,12130,6081
G.I. OBSTRUCTION W/O CC/MCC,390,7218,3723
HEART FAILURE & SHOCK W CC,292,9817,5932
HEART FAILURE & SHOCK W MCC,291,10904,7376
HEART FAILURE & SHOCK W/O CC/MCC,293,6886,3997
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,8774,4902
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8504,4560
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,31994,12570
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,6982,4137
PULMONARY EDEMA & RESPIRATORY FAILURE,189,12658,7668
RENAL FAILURE W CC,683,8037,5604
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,12000,7219
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,14574,9759
SIMPLE PNEUMONIA & PLEURISY W CC,194,11696,5823
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,7592,4062
TRANSIENT ISCHEMIA,069,7656,4376
