description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,8087,7234
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,10779,10368
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,7114,5358
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,6426,4301
ATHEROSCLEROSIS W/O MCC,303,7860,3995
BRONCHITIS & ASTHMA W CC/MCC,202,8589,5641
BRONCHITIS & ASTHMA W/O CC/MCC,203,5812,4167
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,7728,5702
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,8713,8456
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,6173,3910
CELLULITIS W/O MCC,603,6382,5683
CHEST PAIN,313,6733,3768
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,8744,6460
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,10608,7602
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,6139,4943
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,6078,5850
DIABETES W CC,638,6586,5655
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,8905,6914
DYSEQUILIBRIUM,149,8932,4379
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,6917,4916
FRACTURES OF HIP & PELVIS W/O MCC,536,7893,4502
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,7457,4806
G.I. HEMORRHAGE W CC,378,7783,6899
G.I. HEMORRHAGE W/O CC/MCC,379,5554,4896
G.I. OBSTRUCTION W CC,389,8330,6404
G.I. OBSTRUCTION W/O CC/MCC,390,5780,4428
HEART FAILURE & SHOCK W CC,292,8704,6805
HEART FAILURE & SHOCK W MCC,291,11501,9598
HEART FAILURE & SHOCK W/O CC/MCC,293,6688,4557
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,20587,12857
HYPERTENSION W/O MCC,305,7231,4177
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,12690,7328
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,9707,5497
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,9238,8068
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,7630,5152
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,12414,8017
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,9481,7916
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,20732,14473
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,15810,16833
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,32585,33156
MEDICAL BACK PROBLEMS W/O MCC,552,8552,5570
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,9141,7461
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,6247,4699
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,14408,11996
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,9967,6809
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,6616,6722
PERIPHERAL VASCULAR DISORDERS W CC,300,5834,6380
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,24314,17814
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,21070,13908
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,6668,4298
PULMONARY EDEMA & RESPIRATORY FAILURE,189,12373,8777
PULMONARY EMBOLISM W/O MCC,176,9219,6924
RED BLOOD CELL DISORDERS W MCC,811,12267,8594
RED BLOOD CELL DISORDERS W/O MCC,812,6960,5424
RENAL FAILURE W CC,683,7232,6711
RENAL FAILURE W MCC,682,10461,10954
RENAL FAILURE W/O CC/MCC,684,6003,4514
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,12820,9504
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,15837,13284
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,31481,31831
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,18240,15222
SEIZURES W/O MCC,101,5710,4908
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,13121,12435
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,9780,7266
SIGNS & SYMPTOMS W/O MCC,948,6148,4530
SIMPLE PNEUMONIA & PLEURISY W CC,194,8569,6593
SIMPLE PNEUMONIA & PLEURISY W MCC,193,13830,9802
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,6454,4794
SYNCOPE & COLLAPSE,312,7300,4937
TRANSIENT ISCHEMIA,069,7946,5011
