description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,64679,15238
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,103734,23804
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,31760,9758
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,31567,8460
ATHEROSCLEROSIS W/O MCC,303,30716,7489
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,36081,12013
BRONCHITIS & ASTHMA W CC/MCC,202,30969,10512
BRONCHITIS & ASTHMA W/O CC/MCC,203,25423,7562
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,49949,11132
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,64156,16051
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,28316,7274
CELLULITIS W MCC,602,50490,17635
CELLULITIS W/O MCC,603,37456,10740
CHEST PAIN,313,23857,6819
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,38020,12060
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,49665,14908
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,26344,8975
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,104281,27337
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,47150,13487
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,34142,10804
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,43851,12150
DIABETES W CC,638,34784,10476
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,51890,12928
DYSEQUILIBRIUM,149,25429,7894
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,38789,14096
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,29458,9012
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,37430,13079
FRACTURES OF HIP & PELVIS W/O MCC,536,29645,8942
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,36754,9259
G.I. HEMORRHAGE W CC,378,44505,12809
G.I. HEMORRHAGE W MCC,377,69228,21385
G.I. HEMORRHAGE W/O CC/MCC,379,28437,8880
G.I. OBSTRUCTION W CC,389,46676,12126
G.I. OBSTRUCTION W/O CC/MCC,390,30752,8213
HEART FAILURE & SHOCK W CC,292,51236,13096
HEART FAILURE & SHOCK W MCC,291,71948,18970
HEART FAILURE & SHOCK W/O CC/MCC,293,30748,8663
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,58690,22301
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,104033,36180
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,53849,18450
HYPERTENSION W/O MCC,305,24834,7647
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,166522,63433
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,52734,14615
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,94160,23961
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,39939,10308
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,55777,15612
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,34934,9980
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,79074,21532
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,43364,14179
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,81010,36278
