description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,37381,7617
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,68643,10558
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,27335,5057
ATHEROSCLEROSIS W/O MCC,303,13901,3714
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,37317,5531
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,41550,7682
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,20544,3640
CELLULITIS W/O MCC,603,35807,5196
CHEST PAIN,313,18761,3504
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,39668,6003
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,53146,11163
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,29930,4601
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,33896,5962
DIABETES W CC,638,30829,7032
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,25926,4579
G.I. HEMORRHAGE W CC,378,35717,6524
G.I. HEMORRHAGE W/O CC/MCC,379,27150,4462
G.I. OBSTRUCTION W/O CC/MCC,390,30077,4051
HEART FAILURE & SHOCK W CC,292,31543,6416
HEART FAILURE & SHOCK W MCC,291,55317,9461
HEART FAILURE & SHOCK W/O CC/MCC,293,26284,4358
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,65492,13887
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,43160,9750
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,33010,7057
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,24449,5140
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,37388,7178
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,23818,4813
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,33814,7930
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,78658,13948
MEDICAL BACK PROBLEMS W/O MCC,552,32737,5227
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,48226,7776
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,19101,4371
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,85512,12782
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,27292,4072
PSYCHOSES,885,36698,5938
PULMONARY EDEMA & RESPIRATORY FAILURE,189,62546,8560
RED BLOOD CELL DISORDERS W/O MCC,812,18766,5080
RENAL FAILURE W CC,683,32605,6427
RENAL FAILURE W MCC,682,46670,9953
RENAL FAILURE W/O CC/MCC,684,22476,4212
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,41519,8649
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,85207,14334
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,86264,13685
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,43810,7076
SIMPLE PNEUMONIA & PLEURISY W CC,194,45312,6453
SIMPLE PNEUMONIA & PLEURISY W MCC,193,54771,9221
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,29091,4519
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,200551,29338
