description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,11945,4126
BRONCHITIS & ASTHMA W/O CC/MCC,203,18203,4388
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,18167,5931
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,25701,8829
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,15544,4033
CELLULITIS W/O MCC,603,17056,5882
CHEST PAIN,313,15730,4049
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,22737,6979
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,24578,8443
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14874,5106
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,50925,14278
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,34963,7664
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,19668,6166
DIABETES W CC,638,18866,5875
DYSEQUILIBRIUM,149,21016,4566
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,34637,8174
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,19974,5154
G.I. HEMORRHAGE W CC,378,29383,7214
HEART FAILURE & SHOCK W CC,292,23738,7290
HEART FAILURE & SHOCK W MCC,291,26768,10236
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,56709,15942
HYPERTENSION W/O MCC,305,16953,4406
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,98193,33973
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,29214,8167
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17651,5511
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,56442,14898
MEDICAL BACK PROBLEMS W/O MCC,552,24461,5638
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,24534,8064
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,17294,4881
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,37461,12436
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,23580,7041
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,53466,11592
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,92692,22808
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,66096,13898
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,15184,4288
PULMONARY EDEMA & RESPIRATORY FAILURE,189,26992,9059
RED BLOOD CELL DISORDERS W/O MCC,812,22912,5632
RENAL FAILURE W CC,683,20378,7234
RENAL FAILURE W MCC,682,25662,11612
RENAL FAILURE W/O CC/MCC,684,16307,4659
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,64967,16071
SEIZURES W/O MCC,101,18980,6124
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,40196,13411
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,29879,8219
SIGNS & SYMPTOMS W/O MCC,948,19199,4852
SIMPLE PNEUMONIA & PLEURISY W CC,194,21267,7137
SIMPLE PNEUMONIA & PLEURISY W MCC,193,29762,9994
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,16353,5076
SYNCOPE & COLLAPSE,312,20183,5140
TRANSIENT ISCHEMIA,069,20406,5177
