description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W CC/MCC,202,8771,4734
BRONCHITIS & ASTHMA W/O CC/MCC,203,7594,3450
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,8863,4526
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,5941,3090
CELLULITIS W/O MCC,603,9179,4834
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11547,5785
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,14539,6609
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,8933,4101
DIABETES W CC,638,9580,4837
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,8407,4071
G.I. HEMORRHAGE W CC,378,8890,5365
HEART FAILURE & SHOCK W CC,292,11727,5698
HEART FAILURE & SHOCK W MCC,291,17009,7755
HEART FAILURE & SHOCK W/O CC/MCC,293,7751,3916
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,33467,10324
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,9263,6470
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,16835,6826
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8919,4443
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,36900,11938
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7473,3924
PULMONARY EDEMA & RESPIRATORY FAILURE,189,17351,6603
PULMONARY EMBOLISM W/O MCC,176,13422,6108
RED BLOOD CELL DISORDERS W/O MCC,812,11008,4503
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,32019,9270
SIGNS & SYMPTOMS W/O MCC,948,8670,3858
SIMPLE PNEUMONIA & PLEURISY W CC,194,13153,5657
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21437,8287
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,8787,4090
TRANSIENT ISCHEMIA,069,9693,4148
