description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,21326,6295
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,26280,9287
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,19853,4216
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11885,3287
ATHEROSCLEROSIS W/O MCC,303,9738,3060
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,12022,5205
BRONCHITIS & ASTHMA W CC/MCC,202,12578,4422
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,12317,4379
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,17923,6595
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8288,3037
CELLULITIS W MCC,602,21650,7874
CELLULITIS W/O MCC,603,11907,4425
CERVICAL SPINAL FUSION W/O CC/MCC,473,17561,10901
CHEST PAIN,313,10479,2929
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14457,4939
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15667,6427
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,9808,3720
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,45846,10658
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,23603,5751
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,12465,4504
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,11154,4664
DIABETES W CC,638,11354,4272
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,13474,5272
DYSEQUILIBRIUM,149,11911,3380
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,22398,6512
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12750,3823
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,19068,5344
FRACTURES OF HIP & PELVIS W/O MCC,536,10798,3585
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,13812,3784
G.I. HEMORRHAGE W CC,378,15705,5315
G.I. HEMORRHAGE W MCC,377,26040,8918
G.I. HEMORRHAGE W/O CC/MCC,379,8467,3705
G.I. OBSTRUCTION W CC,389,14513,5164
G.I. OBSTRUCTION W/O CC/MCC,390,11002,3438
HEART FAILURE & SHOCK W CC,292,12954,5272
HEART FAILURE & SHOCK W MCC,291,21073,7778
HEART FAILURE & SHOCK W/O CC/MCC,293,9287,3548
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,28964,9695
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,56532,18200
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,78597,28900
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,17578,5673
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,29840,10004
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,14664,4252
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,14108,5895
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10572,4010
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,31117,9015
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,19912,6140
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,52714,17123
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,14300,6577
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,44113,16451
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,26689,11205
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,37628,13092
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,88745,28626
MEDICAL BACK PROBLEMS W/O MCC,552,13056,4168
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,18315,6062
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10017,3537
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,14861,4974
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,32246,10220
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,12828,5217
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,13297,5190
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,29682,8241
OTHER VASCULAR PROCEDURES W CC,253,36382,12868
OTHER VASCULAR PROCEDURES W MCC,252,48608,16309
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,45647,9894
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,56799,17560
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,38816,10422
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,38860,9307
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,40542,9729
PERIPHERAL VASCULAR DISORDERS W CC,300,13706,4891
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,9649,3554
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,48406,13619
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,33863,10666
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,23043,7230
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,9175,3280
PSYCHOSES,885,10407,4753
PULMONARY EDEMA & RESPIRATORY FAILURE,189,18090,6883
PULMONARY EMBOLISM W/O MCC,176,20079,6761
RED BLOOD CELL DISORDERS W MCC,811,20654,6585
RED BLOOD CELL DISORDERS W/O MCC,812,12470,4206
RENAL FAILURE W CC,683,16312,5313
RENAL FAILURE W MCC,682,21899,8610
RENAL FAILURE W/O CC/MCC,684,9605,3382
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,15564,7340
