description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,27402,7315
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,15144,3463
CHEST PAIN,313,14408,3477
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,20743,5651
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,26190,7124
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,18260,4362
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,33453,6427
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13716,4351
G.I. HEMORRHAGE W CC,378,25800,6009
HEART FAILURE & SHOCK W CC,292,22303,6272
HEART FAILURE & SHOCK W MCC,291,29667,8939
HEART FAILURE & SHOCK W/O CC/MCC,293,16716,4103
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,15884,6698
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,14860,4866
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17402,4670
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,56721,12866
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14913,4114
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,35559,11571
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,26443,6649
SIGNS & SYMPTOMS W/O MCC,948,12074,4164
SIMPLE PNEUMONIA & PLEURISY W CC,194,25904,6127
SIMPLE PNEUMONIA & PLEURISY W MCC,193,38354,8616
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,20389,4300
SYNCOPE & COLLAPSE,312,11820,4285
TRANSIENT ISCHEMIA,069,17225,4435
