description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,20874,5810
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,20636,8787
ATHEROSCLEROSIS W/O MCC,303,11144,2844
BRONCHITIS & ASTHMA W CC/MCC,202,18462,4109
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,12264,4091
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,15006,6019
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8219,2822
CELLULITIS W/O MCC,603,11635,5384
CHEST PAIN,313,9825,2683
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,18287,4715
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,20064,6087
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13349,3522
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,33484,9384
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,21022,5306
DIABETES W CC,638,20214,3976
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,15272,4922
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11818,3483
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,10711,4968
FRACTURES OF HIP & PELVIS W/O MCC,536,7522,3250
G.I. HEMORRHAGE W CC,378,17836,5012
G.I. OBSTRUCTION W CC,389,15326,4559
G.I. OBSTRUCTION W/O CC/MCC,390,12325,3108
HEART FAILURE & SHOCK W CC,292,16246,5089
HEART FAILURE & SHOCK W MCC,291,26039,7544
HEART FAILURE & SHOCK W/O CC/MCC,293,11514,3507
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,30446,9028
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,43779,15490
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,76883,26372
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,15909,5579
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,22470,8943
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16239,3999
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13212,3882
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,22344,8116
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,18937,5710
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,16902,6282
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,58782,15792
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,36948,10160
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,32006,12460
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,120624,32044
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,17816,5561
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11741,3352
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,17292,6208
OTHER VASCULAR PROCEDURES W CC,253,55798,11958
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,58105,8038
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,63662,15514
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,52344,10418
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,42374,8650
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,35898,8774
PERIPHERAL VASCULAR DISORDERS W CC,300,13297,4770
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,10114,3227
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,51544,12287
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,50331,9949
PULMONARY EDEMA & RESPIRATORY FAILURE,189,31351,6249
PULMONARY EMBOLISM W/O MCC,176,17074,5098
RED BLOOD CELL DISORDERS W/O MCC,812,13493,4424
RENAL FAILURE W CC,683,16014,4967
RENAL FAILURE W MCC,682,27741,8034
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,29383,9701
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,43329,11040
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,36064,10545
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21372,5982
SIMPLE PNEUMONIA & PLEURISY W CC,194,16813,4882
SIMPLE PNEUMONIA & PLEURISY W MCC,193,23682,7088
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12938,3581
SYNCOPE & COLLAPSE,312,13537,3844
TRANSIENT ISCHEMIA,069,15524,3566
