description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,44295,6499
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,63262,9667
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,30220,4755
ATHEROSCLEROSIS W/O MCC,303,31207,4453
BRONCHITIS & ASTHMA W CC/MCC,202,33252,5107
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,48624,5363
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,59064,7480
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,30432,3456
CELLULITIS W/O MCC,603,37474,5050
CHEST PAIN,313,36760,3333
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,46908,5871
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,65947,8113
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,26010,4303
DIABETES W CC,638,40642,5016
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,32705,4409
G.I. HEMORRHAGE W CC,378,45098,6624
G.I. OBSTRUCTION W CC,389,43614,5563
HEART FAILURE & SHOCK W CC,292,52460,6245
HEART FAILURE & SHOCK W MCC,291,64614,8869
HEART FAILURE & SHOCK W/O CC/MCC,293,27002,4154
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,68270,11112
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,51382,6926
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,48959,7104
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,60496,7348
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,38009,4751
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,63768,14575
MEDICAL BACK PROBLEMS W/O MCC,552,33832,4794
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,45002,7407
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,36835,4192
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,39411,6025
PERIPHERAL VASCULAR DISORDERS W CC,300,47577,5926
PULMONARY EDEMA & RESPIRATORY FAILURE,189,92691,9480
RED BLOOD CELL DISORDERS W/O MCC,812,41308,4824
RENAL FAILURE W CC,683,53666,6209
RENAL FAILURE W MCC,682,61092,9916
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,43643,8848
SEIZURES W/O MCC,101,27179,4619
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,108828,12035
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,55980,6943
SIMPLE PNEUMONIA & PLEURISY W CC,194,56014,6146
SIMPLE PNEUMONIA & PLEURISY W MCC,193,74506,9537
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,113507,22709
SYNCOPE & COLLAPSE,312,39969,4348
TRANSIENT ISCHEMIA,069,44017,4432
