description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14116,4813
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,21632,6747
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11280,3393
CELLULITIS W/O MCC,603,12808,4857
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14620,5685
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17790,7078
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10641,4392
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12891,4278
G.I. HEMORRHAGE W CC,378,12881,6093
HEART FAILURE & SHOCK W CC,292,20474,5922
HEART FAILURE & SHOCK W MCC,291,25319,9192
HEART FAILURE & SHOCK W/O CC/MCC,293,13812,4076
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,29495,10977
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,27375,9047
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,18120,6640
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,17337,4801
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8997,4358
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,31385,12484
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,37178,14959
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12031,4115
RED BLOOD CELL DISORDERS W/O MCC,812,12387,4746
RENAL FAILURE W CC,683,18988,6035
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,13688,8299
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,22607,11009
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,14431,6572
SIMPLE PNEUMONIA & PLEURISY W CC,194,11338,5924
SIMPLE PNEUMONIA & PLEURISY W MCC,193,20236,8551
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,13801,4225
SYNCOPE & COLLAPSE,312,15056,4209
