description,code,avgCoveredCharges,averagePayments
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16946,6161
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13676,3929
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14175,4153
HEART FAILURE & SHOCK W CC,292,16039,5749
HEART FAILURE & SHOCK W MCC,291,21189,8058
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,21727,6377
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12870,4139
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,68413,12231
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,17653,3938
RENAL FAILURE W CC,683,14821,5806
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,21924,9994
SIMPLE PNEUMONIA & PLEURISY W CC,194,21873,5526
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11624,3911
