description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,48444,13070
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,15468,4736
ATHEROSCLEROSIS W/O MCC,303,15463,4142
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,30470,7041
BRONCHITIS & ASTHMA W CC/MCC,202,18080,6051
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,28666,7015
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,33022,9064
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,18260,4216
CELLULITIS W/O MCC,603,15888,6265
CERVICAL SPINAL FUSION W/O CC/MCC,473,43414,14056
CHEST PAIN,313,17040,3911
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,23005,7069
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,29811,8541
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,15856,5188
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,45291,15014
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,26325,7803
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,19028,7518
DIABETES W CC,638,22266,5852
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,18080,7181
DYSEQUILIBRIUM,149,18802,5343
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,29847,8421
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15629,5175
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,36666,6972
FRACTURES OF HIP & PELVIS W/O MCC,536,12213,5112
G.I. HEMORRHAGE W CC,378,21206,7130
G.I. HEMORRHAGE W MCC,377,36236,12238
G.I. OBSTRUCTION W CC,389,15262,6284
HEART FAILURE & SHOCK W CC,292,29595,7449
HEART FAILURE & SHOCK W MCC,291,34306,10465
HEART FAILURE & SHOCK W/O CC/MCC,293,21428,4960
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,50234,13023
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,66218,20082
HYPERTENSION W/O MCC,305,20696,4474
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,101276,35254
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,27674,7605
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,30930,12160
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,21608,5702
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,22593,8313
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,16242,5634
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,42274,11865
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,87272,21947
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,18628,8695
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,77442,21648
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,60700,14897
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,55365,16885
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,104224,37597
MEDICAL BACK PROBLEMS W/O MCC,552,17591,5880
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,27594,8496
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,19044,5019
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,35456,8304
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,37861,13197
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,19975,7094
OTHER VASCULAR PROCEDURES W CC,253,73022,19086
OTHER VASCULAR PROCEDURES W MCC,252,95710,22421
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,42987,11257
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,71924,23482
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,47047,14316
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,47700,12565
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,49744,13634
PERIPHERAL VASCULAR DISORDERS W CC,300,26717,6718
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,17594,6644
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,61064,18419
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,54784,14114
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,34498,10208
PULMONARY EDEMA & RESPIRATORY FAILURE,189,34996,9253
PULMONARY EMBOLISM W/O MCC,176,39142,7984
RED BLOOD CELL DISORDERS W MCC,811,29967,9417
RED BLOOD CELL DISORDERS W/O MCC,812,22264,5747
RENAL FAILURE W CC,683,21243,7176
RENAL FAILURE W MCC,682,34569,11625
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,36294,13948
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,128506,36528
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,61292,16451
SEIZURES W/O MCC,101,21949,5552
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,129603,39289
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,44457,13806
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,24200,8320
SIGNS & SYMPTOMS W/O MCC,948,14507,4935
SIMPLE PNEUMONIA & PLEURISY W CC,194,25738,7326
SIMPLE PNEUMONIA & PLEURISY W MCC,193,29921,10276
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,13404,5045
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,90862,27661
SYNCOPE & COLLAPSE,312,19271,5197
TRANSIENT ISCHEMIA,069,20422,5311
