city,avgCoveredCharges,averagePayments
ALABASTER,32865,6429
ALEXANDER CITY,9975,6806
ANDALUSIA,15990,6137
ANNISTON,26302,6240
ASHLAND,12254,6338
ATHENS,14490,6704
ATMORE,20995,5967
BESSEMER,21540,6220
BIRMINGHAM,40220,7125
BOAZ,16930,6384
CULLMAN,19355,6227
DECATUR,12983,6957
DOTHAN,30234,6432
ENTERPRISE,31097,6087
EVERGREEN,6970,5979
FAIRHOPE,15909,5579
FLORENCE,27320,6180
FOLEY,29485,6302
FORT PAYNE,26140,5581
GADSDEN,55321,6025
GREENVILLE,41731,7245
GUNTERSVILLE,14580,6103
HALEYVILLE,13057,6424
HUNTSVILLE,31966,7050
JACKSON,5222,5973
JASPER,20161,6642
MOBILE,20238,6725
MONTGOMERY,24437,7019
MOULTON,19319,7046
MUSCLE SHOALS,29785,5924
NORTHPORT,17926,7389
OPELIKA,13763,6577
RUSSELLVILLE,16423,6239
SCOTTSBORO,9263,6470
SELMA,20218,7206
SHEFFIELD,15413,6405
SYLACAUGA,21370,6940
TROY,15721,6346
TUSCALOOSA,24716,6879
VALLEY,12620,6976
