city,avgCoveredCharges,averagePayments
ALABASTER,20419,4679
ANNISTON,18133,4619
BESSEMER,17503,4692
BIRMINGHAM,29583,5687
CULLMAN,18955,4623
DECATUR,7507,4627
DOTHAN,25210,5007
ELBA,5985,5288
EVERGREEN,6971,4731
FAIRHOPE,18462,4109
FLORENCE,16750,4498
GADSDEN,39648,4404
GENEVA,8146,4804
GUNTERSVILLE,13982,4400
HUNTSVILLE,27289,6687
JASPER,19761,4819
MOBILE,17054,5001
MONTGOMERY,17346,5365
OPELIKA,8933,4802
OPP,6933,4235
SCOTTSBORO,8771,4734
SELMA,23013,5710
SHEFFIELD,10065,4688
TUSCALOOSA,18225,5343
