city,avgCoveredCharges,averagePayments
ALABASTER,31212,5192
ANNISTON,19088,5017
ATHENS,11233,5595
BESSEMER,16177,5310
BIRMINGHAM,28974,5900
BOAZ,8466,5318
CULLMAN,15021,5124
DECATUR,15362,5035
DOTHAN,27350,5364
ENTERPRISE,32468,4857
FAIRHOPE,15326,4559
FLORENCE,25450,4987
FOLEY,36860,4850
GUNTERSVILLE,7693,4868
HALEYVILLE,14226,5151
HUNTSVILLE,28665,6328
JASPER,21929,5215
MOBILE,17304,5056
MONTGOMERY,22994,5493
OPELIKA,9763,5332
RUSSELLVILLE,22219,5692
SELMA,28345,6394
SHEFFIELD,15756,5109
TUSCALOOSA,24075,5714
WINFIELD,14390,5209
