city,avgCoveredCharges,averagePayments
ALABASTER,22093,3765
ALEXANDER CITY,6699,3945
ANDALUSIA,12754,3801
ANNISTON,12973,3594
ATHENS,13437,4596
BESSEMER,12119,3729
BIRMINGHAM,20421,4443
BOAZ,9381,3919
BREWTON,6280,3732
CULLMAN,14028,3768
DECATUR,28514,3875
DEMOPOLIS,6160,3551
DOTHAN,19082,3822
ENTERPRISE,18962,3475
EUFAULA,10099,4227
EUTAW,4139,4861
FLORALA,6683,3980
FLORENCE,17895,4358
FOLEY,21410,3550
GADSDEN,29257,3459
GREENSBORO,5051,4887
GREENVILLE,21218,4062
GUNTERSVILLE,9536,3509
HUNTSVILLE,25674,4411
JASPER,19871,3927
MOBILE,13500,3921
MONTGOMERY,16659,4197
OPELIKA,7299,3982
OPP,6891,3527
SCOTTSBORO,8670,3858
SHEFFIELD,10540,3787
SYLACAUGA,14060,3876
TUSCALOOSA,15018,4091
VALLEY,8125,3884
WINFIELD,11440,3570
