city,avgCoveredCharges,averagePayments
ALABASTER,50754,11405
ALEXANDER CITY,27677,12004
ANDALUSIA,43949,11779
ANNISTON,64321,10983
BESSEMER,44786,11480
BIRMINGHAM,54399,11673
BOAZ,31340,11906
CULLMAN,41740,11411
DECATUR,36748,12677
DEMOPOLIS,23640,10786
DOTHAN,54106,11332
ENTERPRISE,63106,10277
FAIRHOPE,36948,10160
FLORENCE,48762,11199
FOLEY,85520,10667
FORT PAYNE,80145,11005
GADSDEN,100190,11504
GREENVILLE,80291,13016
GUNTERSVILLE,35097,10516
HUNTSVILLE,60383,12028
JASPER,48188,11832
MOBILE,31489,11327
MONTGOMERY,45171,12795
MUSCLE SHOALS,49566,10690
NORTHPORT,47506,13456
OPELIKA,25975,11731
OPP,41183,11275
OZARK,40188,12372
PHENIX CITY,36253,11955
RUSSELLVILLE,52333,11771
SCOTTSBORO,36900,11938
SELMA,59385,14666
SHEFFIELD,30397,11703
TROY,57145,12479
TUSCALOOSA,47843,12674
VALLEY,28383,12364
WINFIELD,50709,10926
