city,avgCoveredCharges,averagePayments
ALABASTER,66437,10665
ALEXANDER CITY,13271,10698
ANDALUSIA,25568,10372
ANNISTON,41776,9852
ASHLAND,11067,10012
ATHENS,24102,11354
ATMORE,30848,9245
BAY MINETTE,20332,12164
BESSEMER,47249,10950
BIRMINGHAM,72116,11701
BOAZ,26057,10797
CARROLLTON,24691,15626
CLANTON,15820,11622
CULLMAN,36194,10215
DADEVILLE,11076,11242
DECATUR,45172,10479
DOTHAN,58109,11031
ENTERPRISE,51810,9238
EVERGREEN,15468,9201
FAIRHOPE,36064,10545
FAYETTE,38587,11890
FLORENCE,49859,10577
FOLEY,64814,9177
FORT PAYNE,35602,9403
GADSDEN,107752,10867
GUNTERSVILLE,21976,9624
HALEYVILLE,25315,10400
HARTSELLE,60491,9638
HUNTSVILLE,61505,11173
JACKSONVILLE,63464,10261
JASPER,43276,10584
MOBILE,32539,11199
MONROEVILLE,17703,9508
MONTGOMERY,46405,11877
MOULTON,27600,11223
NORTHPORT,31716,11513
ONEONTA,20707,11142
OPELIKA,17580,10902
OPP,22161,9486
OZARK,19223,10423
PHENIX CITY,41138,10791
PRATTVILLE,28491,8378
RUSSELLVILLE,24293,9591
SELMA,46209,12912
SHEFFIELD,23620,10122
SYLACAUGA,62725,21026
TALLADEGA,39937,11705
TALLASSEE,15160,11322
TROY,31200,11008
TUSCALOOSA,53467,12619
VALLEY,20539,12030
WINFIELD,30535,9534
