city,avgCoveredCharges,averagePayments
ALABASTER,22627,4062
ALEXANDER CITY,8943,4213
ANDALUSIA,12117,4083
ANNISTON,19014,3860
ATHENS,12411,4368
BESSEMER,17018,4071
BIRMINGHAM,31284,4534
BOAZ,14260,4273
BREWTON,7195,4026
CULLMAN,14936,4003
DECATUR,15755,4960
DOTHAN,22615,4094
ENTERPRISE,22034,3758
EVERGREEN,5788,4020
FAIRHOPE,15524,3566
FAYETTE,8277,4310
FLORENCE,17092,3901
FOLEY,22163,3787
FORT PAYNE,20023,3823
GADSDEN,38499,3922
GEORGIANA,5063,4277
GUNTERSVILLE,9614,3848
HUNTSVILLE,23701,4330
JASPER,20437,4826
MOBILE,14840,3844
MONTGOMERY,16282,4659
OPELIKA,7371,4296
RUSSELLVILLE,17244,4294
SCOTTSBORO,9693,4148
SELMA,19088,5080
SHEFFIELD,11960,4072
TALLASSEE,6358,4409
TUSCALOOSA,17992,4379
WETUMPKA,5544,4752
