city,avgCoveredCharges,averagePayments
ALABASTER,57383,11016
ALEXANDER CITY,19568,11100
ANNISTON,49529,10920
ATMORE,43417,10372
BESSEMER,41134,11325
BIRMINGHAM,75626,13876
BOAZ,23464,11367
CULLMAN,37974,10646
DECATUR,19264,11814
DOTHAN,56215,11680
FAIRHOPE,29383,9701
FAYETTE,45600,12476
FLORENCE,48419,11366
GADSDEN,125639,12008
GENEVA,16135,11614
GUNTERSVILLE,29775,10556
HUNTSVILLE,53173,12578
JASPER,49243,11416
MOBILE,38836,10833
MONTGOMERY,45580,10923
MOULTON,27988,12144
OPELIKA,18398,11515
OZARK,17199,10533
SELMA,57129,13832
TROY,40799,12207
TUSCALOOSA,53989,13247
VALLEY,18989,12107
WINFIELD,36735,10926
