city,avgCoveredCharges,averagePayments
ALABASTER,37063,6688
ALEXANDER CITY,9860,6448
ANNISTON,28389,6523
ATHENS,15196,6917
BESSEMER,21014,6785
BIRMINGHAM,33111,7378
BOAZ,16579,6597
CULLMAN,17524,5998
DECATUR,14334,6750
DOTHAN,30625,6565
FLORENCE,20932,6218
GADSDEN,57684,6272
GUNTERSVILLE,11627,6145
HUNTSVILLE,27996,7142
JASPER,31821,6624
MOBILE,25719,6528
MONTGOMERY,29654,7265
ONEONTA,17404,7477
OPELIKA,11491,6908
OPP,19130,6264
OZARK,10652,6777
SCOTTSBORO,16835,6826
SELMA,27048,8417
SHEFFIELD,19638,6653
SYLACAUGA,26128,7240
TALLADEGA,19000,7905
TROY,19090,6953
TUSCALOOSA,31789,7722
WINFIELD,19427,5883
