description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,36697,8003
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,56116,12463
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,46814,6964
BRONCHITIS & ASTHMA W CC/MCC,202,33628,5963
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,29247,5937
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,43686,9505
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,20876,4292
CELLULITIS W/O MCC,603,29083,5731
CHEST PAIN,313,23402,3893
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,39134,7011
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,47915,8411
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,28648,5322
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,49182,7620
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,28682,6092
DIABETES W CC,638,39669,5880
DYSEQUILIBRIUM,149,22926,4523
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,49664,8532
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,26772,6109
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,44776,6992
FRACTURES OF HIP & PELVIS W/O MCC,536,26075,4888
G.I. HEMORRHAGE W CC,378,33240,7280
G.I. HEMORRHAGE W MCC,377,89612,19442
G.I. HEMORRHAGE W/O CC/MCC,379,20598,5058
G.I. OBSTRUCTION W CC,389,38374,6453
G.I. OBSTRUCTION W/O CC/MCC,390,26682,4274
HEART FAILURE & SHOCK W CC,292,34033,7090
HEART FAILURE & SHOCK W MCC,291,44446,10399
HEART FAILURE & SHOCK W/O CC/MCC,293,25297,4653
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,51490,12361
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,80517,20843
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,42290,10202
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,153973,38878
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,41742,7728
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,69253,15003
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,38187,5629
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,33430,7956
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,25208,5447
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,41761,8281
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,98533,24369
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,87888,21693
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,55560,14558
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,94780,19801
MEDICAL BACK PROBLEMS W/O MCC,552,42545,5769
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,37264,8003
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,27562,4820
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,56951,12502
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,45074,7035
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,36295,7078
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,76004,13867
OTHER VASCULAR PROCEDURES W CC,253,87807,16928
OTHER VASCULAR PROCEDURES W MCC,252,95094,21679
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,64694,11433
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,127563,31728
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,77375,14298
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,74612,12552
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,71234,17621
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,46723,14439
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,48265,9885
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,29440,4423
PSYCHOSES,885,20509,6321
PULMONARY EDEMA & RESPIRATORY FAILURE,189,50393,8959
PULMONARY EMBOLISM W/O MCC,176,36805,6988
RED BLOOD CELL DISORDERS W MCC,811,62313,10920
RED BLOOD CELL DISORDERS W/O MCC,812,22373,5632
RENAL FAILURE W CC,683,33119,6997
RENAL FAILURE W MCC,682,50150,11706
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,57678,10049
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,71924,14481
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,239094,41766
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,96649,18524
SEIZURES W/O MCC,101,30776,5334
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,258885,49493
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,57546,13241
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,37240,7829
SIMPLE PNEUMONIA & PLEURISY W CC,194,36138,6657
SIMPLE PNEUMONIA & PLEURISY W MCC,193,52257,10398
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,26061,4874
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,87614,25997
SYNCOPE & COLLAPSE,312,28575,5077
TRANSIENT ISCHEMIA,069,29746,4913
