description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,57536,13657
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,31550,4792
CELLULITIS W/O MCC,603,28585,7032
CHEST PAIN,313,35648,5049
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,40194,8067
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,39410,9755
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,27357,6092
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,32722,6016
G.I. HEMORRHAGE W CC,378,32051,8620
G.I. HEMORRHAGE W MCC,377,52985,14047
HEART FAILURE & SHOCK W CC,292,44224,8420
HEART FAILURE & SHOCK W MCC,291,73830,14434
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,208564,50505
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,41239,9789
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,68927,15555
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,39790,9582
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,30146,6404
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,79227,17927
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,45298,9203
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,29587,5725
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,50001,8344
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,30006,5260
PULMONARY EDEMA & RESPIRATORY FAILURE,189,85740,13432
RENAL FAILURE W CC,683,41758,8392
RENAL FAILURE W MCC,682,57687,14601
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,94878,17500
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,123543,21989
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,228625,51858
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,104820,22253
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,196178,48723
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,81311,16693
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,36331,9369
SIMPLE PNEUMONIA & PLEURISY W CC,194,44124,8470
SIMPLE PNEUMONIA & PLEURISY W MCC,193,61949,13338
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,42499,6483
TRANSIENT ISCHEMIA,069,29416,6142
