description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,18774,8840
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,19340,13870
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11351,5329
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,15410,7584
BRONCHITIS & ASTHMA W CC/MCC,202,11687,6616
BRONCHITIS & ASTHMA W/O CC/MCC,203,9390,4817
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10372,6502
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,13302,9600
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8014,4413
CELLULITIS W/O MCC,603,9841,6432
CHEST PAIN,313,10160,4278
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11405,7253
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,13632,9132
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,9083,5517
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,19727,8338
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,15269,6807
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,11241,7173
DIABETES W CC,638,13709,6606
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,12574,7944
DYSEQUILIBRIUM,149,10509,4924
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,14161,9012
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,9671,5585
FRACTURES OF HIP & PELVIS W/O MCC,536,9917,5277
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,9906,5390
G.I. HEMORRHAGE W CC,378,14463,7777
G.I. HEMORRHAGE W MCC,377,21846,13431
G.I. HEMORRHAGE W/O CC/MCC,379,9897,5573
G.I. OBSTRUCTION W CC,389,13807,6905
G.I. OBSTRUCTION W/O CC/MCC,390,8750,5028
HEART FAILURE & SHOCK W CC,292,11331,7224
HEART FAILURE & SHOCK W MCC,291,23234,12796
HEART FAILURE & SHOCK W/O CC/MCC,293,8735,5200
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,18835,14255
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,31728,22798
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,16174,11676
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,63294,41058
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,16225,8603
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,23206,13028
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,17044,5988
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,14454,8947
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8927,5645
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,12717,9191
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,19457,16072
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,23263,27784
MEDICAL BACK PROBLEMS W/O MCC,552,11288,6255
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,13290,8485
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9441,5255
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,12594,7069
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,20051,13447
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,12243,7796
OTHER VASCULAR PROCEDURES W MCC,252,49338,23444
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,45105,15023
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,40875,14416
PERIPHERAL VASCULAR DISORDERS W CC,300,9858,6554
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,34027,16683
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,14675,10080
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,7912,4803
PULMONARY EMBOLISM W/O MCC,176,16292,8166
RED BLOOD CELL DISORDERS W/O MCC,812,13485,7489
RENAL FAILURE W CC,683,12093,7147
RENAL FAILURE W MCC,682,17707,11956
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,18636,10592
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,26316,15673
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,27312,16599
SEIZURES W/O MCC,101,10572,5830
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,25073,14558
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,19223,8822
SIGNS & SYMPTOMS W/O MCC,948,11840,5228
SIMPLE PNEUMONIA & PLEURISY W CC,194,13165,7707
SIMPLE PNEUMONIA & PLEURISY W MCC,193,19026,11242
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,7519,5405
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,41700,29833
SYNCOPE & COLLAPSE,312,10102,5573
TRANSIENT ISCHEMIA,069,13436,5649
